istat,cap,coordinate,capoluogoLabel,regioneLabel
053019,58017,Point(11.668333333 42.634444444),Grosseto,Toscana
094038,86077,Point(14.066666666 41.516666666),Isernia,Molise
041020,61012,Point(12.771253 43.938866),Pesaro,Marche
046020,55020,Point(10.416666666 44.066666666),Lucca,Toscana
053020,58053,Point(11.51 42.786944444),Grosseto,Toscana
041051,61039,Point(13.07306 43.7672),Pesaro,Marche
046025,55036,Point(10.411944444 44.132777777),Lucca,Toscana
053018,58010,Point(11.2125 42.439444444),Grosseto,Toscana
053023,58054,Point(11.334722222 42.689722222),Grosseto,Toscana
082049,90046,Point(13.288888888 38.081666666),Palermo,Sicilia
041036,61025,Point(12.7909 43.848930555),Pesaro,Marche
053027,58025,Point(10.855555555 43.146111111),Grosseto,Toscana
046015,55027,Point(10.433333333 44.066666666),Lucca,Toscana
046010,55033,Point(10.411666666 44.150833333),Lucca,Toscana
053014,58014,Point(11.515 42.5875),Grosseto,Toscana
046018,55054,Point(10.333333333 43.866666666),Lucca,Toscana
046030,55040,Point(10.310555555 43.993055555),Lucca,Toscana
053017,58026,Point(11.016666666 43.131111111),Grosseto,Toscana
041064,61020,Point(12.5925 43.845869444),Pesaro,Marche
041065,61010,Point(12.753194444 43.898),Pesaro,Marche
057002,02012,Point(13.288372222 42.629380555),Rieti,Lazio
041018,61040,Point(12.73845 43.514438888),Pesaro,Marche
053015,58024,Point(10.893611111 43.05),Grosseto,Toscana
046021,55015,Point(10.6686 43.8504),Lucca,Toscana
041028,61040,Point(12.968280555 43.67405),Pesaro,Marche
053021,58036,Point(11.168333333 43.009722222),Grosseto,Toscana
081009,91023,Point(12.333333333 37.933333333),,Sicilia
046024,55045,Point(10.21827 43.94519),Lucca,Toscana
053028,58055,Point(11.541111111 42.73),Grosseto,Toscana
046005,55041,Point(10.3 43.933333333),Lucca,Toscana
046027,55038,Point(10.35 44.166666666),Lucca,Toscana
041054,61047,Point(12.9462 43.604930555),Pesaro,Marche
053026,58010,Point(11.714166666 42.681944444),Grosseto,Toscana
081009,91023,Point(12.333333333 37.933333333),Trapani,Sicilia
046002,55022,Point(10.579444444 44.009444444),Lucca,Toscana
046003,55051,Point(10.481666666 44.075),Lucca,Toscana
046007,55012,Point(10.573611111 43.875555555),Lucca,Toscana
046001,55011,Point(10.674722222 43.816666666),Lucca,Toscana
041019,61011,Point(12.756261111 43.966838888),Pesaro,Marche
041048,61020,Point(12.3771 43.804338888),Pesaro,Marche
046008,55030,Point(10.326388888 44.120833333),Lucca,Toscana
057001,02011,Point(13.2475 42.694444444),Rieti,Lazio
041033,61014,Point(12.3597 43.841211111),Rimini,Emilia-Romagna
053025,58038,Point(11.558333333 42.929166666),Grosseto,Toscana
090087,07030,Point(8.868333333 40.903888888),Sassari,Sardegna
090008,07010,Point(9.1682839 40.4565318),Sassari,Sardegna
090048,07040,Point(8.379722222 40.651111111),Sassari,Sardegna
095048,09080,Point(8.9014149 39.8588583),Oristano,Sardegna
090050,07033,Point(8.671111111 40.743611111),Sassari,Sardegna
090024,07040,Point(8.724722222 40.505555555),Sassari,Sardegna
090043,07030,Point(8.6175 40.678611111),Sassari,Sardegna
090029,07030,Point(8.666666666 40.65),Sassari,Sardegna
095051,09078,Point(8.5873175 40.215128),Nuoro,Sardegna
095076,09084,Point(8.7622833 39.9274441),Oristano,Sardegna
095072,09080,Point(8.7785912 39.8853722),Oristano,Sardegna
095078,09080,Point(8.878055555 40.129722222),Oristano,Sardegna
090073,07048,Point(8.7648582 40.5134729),Sassari,Sardegna
090059,07018,Point(8.6598015 40.3978102),Sassari,Sardegna
090053,07015,Point(8.630147 40.395457),Sassari,Sardegna
090044,07010,Point(9.0213203 40.5561674),Sassari,Sardegna
095051,09078,Point(8.5873175 40.215128),Oristano,Sardegna
095050,09070,Point(8.598611111 40.013055555),Oristano,Sardegna
021108,39030,Point(11.980277777 46.996944444),Bolzano,Trentino-Alto Adige
090026,07040,Point(8.681388888 40.6575),Sassari,Sardegna
095073,09090,Point(8.820219 39.7956777),Oristano,Sardegna
090022,07030,Point(8.614722222 40.668888888),Sassari,Sardegna
090015,07040,Point(8.743611111 40.522222222),Sassari,Sardegna
090077,07049,Point(8.540833333 40.663333333),Sassari,Sardegna
090082,07030,Point(8.8946986 40.9160259),Sassari,Sardegna
090019,07030,Point(8.830277777 40.846944444),Sassari,Sardegna
090028,07010,Point(8.99 40.385555555),Sassari,Sardegna
095069,09099,Point(8.7015152 39.6982058),Oristano,Sardegna
090056,07034,Point(8.884444444 40.832222222),Sassari,Sardegna
090039,07030,Point(8.808611111 40.778333333),Sassari,Sardegna
095049,09075,Point(8.651944444 40.141944444),Oristano,Sardegna
090030,07010,Point(8.752222222 40.451944444),Sassari,Sardegna
095055,09078,Point(8.5564184 40.2122441),Nuoro,Sardegna
021036,39020,Point(10.55684 46.67105),Bolzano,Trentino-Alto Adige
090069,07037,Point(8.577222222 40.798333333),Sassari,Sardegna
090007,07040,Point(8.6990261 40.5709688),Sassari,Sardegna
090086,07030,Point(8.7125 40.864722222),Sassari,Sardegna
090072,07040,Point(8.5625 40.677777777),Sassari,Sardegna
095064,09080,Point(8.883611111 40.110277777),Oristano,Sardegna
095055,09078,Point(8.5564184 40.2122441),Oristano,Sardegna
090031,07010,Point(8.999722222 40.353611111),Sassari,Sardegna
090060,07040,Point(8.4602022 40.5615145),Sassari,Sardegna
095056,09070,Point(8.6342669 39.949556),Oristano,Sardegna
090052,07014,Point(9.0032852 40.5848706),Sassari,Sardegna
090012,07011,Point(9.028611111 40.415277777),Sassari,Sardegna
095059,09088,Point(8.8281155 39.7208538),Oristano,Sardegna
095053,09070,Point(8.613055555 40.080277777),Oristano,Sardegna
090076,07040,Point(8.488055555 40.638888888),Sassari,Sardegna
090066,07010,Point(8.725419 40.3986599),Sassari,Sardegna
090034,07030,Point(8.835277777 40.817222222),Sassari,Sardegna
090057,07017,Point(8.745277777 40.664444444),Sassari,Sardegna
095071,09084,Point(8.7520266 39.988432),Oristano,Sardegna
090027,07010,Point(8.7155056 40.4304196),Sassari,Sardegna
095058,09090,Point(8.8281155 39.7208538),Oristano,Sardegna
095088,09090,Point(8.5481787 40.2690644),Nuoro,Sardegna
090032,07010,Point(8.9021444 40.5443631),Sassari,Sardegna
090033,07044,Point(8.5695076 40.5907532),Sassari,Sardegna
095067,09079,Point(8.5207558 40.2528864),Nuoro,Sardegna
095061,09090,Point(8.7746429 39.7123699),Oristano,Sardegna
090067,07036,Point(8.5951924 40.7899159),Sassari,Sardegna
090046,07032,Point(8.743888888 40.783888888),Sassari,Sardegna
090051,07045,Point(8.5921669 40.674682),Sassari,Sardegna
090020,07010,Point(8.994444444 40.391388888),Sassari,Sardegna
090079,07039,Point(8.8245964 40.9281698),Sassari,Sardegna
090078,07019,Point(8.470555555 40.503611111),Sassari,Sardegna
095047,09096,Point(8.60916 39.8807),Oristano,Sardegna
095088,09090,Point(8.5481787 40.2690644),Oristano,Sardegna
090071,07047,Point(8.716388888 40.525),Sassari,Sardegna
090088,07030,Point(8.9438152 40.792239),Sassari,Sardegna
095065,09098,Point(8.6362839 39.7197314),Oristano,Sardegna
090042,07013,Point(8.832777777 40.548055555),Sassari,Sardegna
095067,09079,Point(8.5207558 40.2528864),Oristano,Sardegna
095060,09090,Point(8.9061356 39.7539539),Oristano,Sardegna
095087,09090,Point(8.5501957 40.2808353),Nuoro,Sardegna
021035,39010,Point(11.20156 46.58456),Bolzano,Trentino-Alto Adige
090038,07010,Point(8.6369705 40.4099017),Sassari,Sardegna
090058,07046,Point(8.401388888 40.836944444),Sassari,Sardegna
090005,07010,Point(8.81 40.622222222),Sassari,Sardegna
095070,09090,Point(8.8524055 39.807613),Oristano,Sardegna
090016,07010,Point(9.008888888 40.392222222),Sassari,Sardegna
095062,09077,Point(8.671666666 39.954444444),Oristano,Sardegna
090075,07010,Point(8.984722222 40.7325),Sassari,Sardegna
082031,90045,Point(13.1 38.166666666),Palermo,Sicilia
095087,09090,Point(8.5501957 40.2808353),Oristano,Sardegna
090013,07012,Point(8.766666666 40.416666666),Sassari,Sardegna
095054,09080,Point(8.9387512 39.8235674),Oristano,Sardegna
095068,09080,Point(8.9036036 40.0452261),Oristano,Sardegna
090055,07016,Point(9.11 40.582222222),Sassari,Sardegna
090045,07010,Point(9.189166666 40.461666666),Sassari,Sardegna
090018,07010,Point(9.061111111 40.4575),Sassari,Sardegna
090025,07030,Point(8.818611111 40.749444444),Sassari,Sardegna
090004,07010,Point(9.058055555 40.444444444),Sassari,Sardegna
090040,07010,Point(8.560555555 40.471666666),Sassari,Sardegna
095057,09080,Point(8.7624979 39.9193478),Oristano,Sardegna
095066,09070,Point(8.6495018 40.0029308),Oristano,Sardegna
090089,07040,Point(8.227644 40.937799),Sassari,Sardegna
021034,39030,Point(11.95 46.833333333),Bolzano,Trentino-Alto Adige
095063,09080,Point(8.932777777 40.105555555),Oristano,Sardegna
095052,09076,Point(8.919166666 40.174166666),Oristano,Sardegna
084007,92010,Point(13.218608333 37.575738888),Agrigento,Sicilia
084023,92013,Point(12.968611111 37.607777777),,Sicilia
084004,92010,Point(13.440508333 37.618347222),,Sicilia
021068,39030,Point(12.10663 47.04031),Bolzano,Trentino-Alto Adige
021065,39040,Point(11.53088 46.59712),Bolzano,Trentino-Alto Adige
084038,92018,Point(13.021111111 37.692777777),Agrigento,Sicilia
084005,92010,Point(13.290775 37.598533333),,Sicilia
021064,39025,Point(11.0414981 46.6565754),Bolzano,Trentino-Alto Adige
084016,92020,Point(13.643888888 37.408888888),Agrigento,Sicilia
021060,39040,Point(11.29747 46.34687),Bolzano,Trentino-Alto Adige
084034,92017,Point(13.111111111 37.647777777),,Sicilia
082004,90010,Point(13.550277777 38.042222222),Palermo,Sicilia
084022,92010,Point(13.307777777 37.580555555),,Sicilia
021058,39056,Point(11.53942 46.42899),Bolzano,Trentino-Alto Adige
084019,92010,Point(13.556111111 37.388055555),Agrigento,Sicilia
084028,92014,Point(13.527222222 37.294444444),Agrigento,Sicilia
021044,39040,Point(11.76098 46.74623),Bolzano,Trentino-Alto Adige
084006,92010,Point(13.28935 37.52615),,Sicilia
084011,92024,Point(13.851111111 37.36),,Sicilia
084012,92025,Point(13.645277777 37.541666666),,Sicilia
084028,92014,Point(13.527222222 37.294444444),,Sicilia
082005,90030,Point(13.3 38.05),Palermo,Sicilia
021070,39040,Point(11.376 46.8801),Bolzano,Trentino-Alto Adige
084021,92027,Point(13.946944444 37.108333333),,Sicilia
084009,92022,Point(13.632222222 37.631111111),Agrigento,Sicilia
021052,39035,Point(12.1064355 46.7560435),Bolzano,Trentino-Alto Adige
021066,39014,Point(11.19313 46.60949),Bolzano,Trentino-Alto Adige
084019,92010,Point(13.556111111 37.388055555),,Sicilia
021046,39024,Point(10.54655 46.68791),Bolzano,Trentino-Alto Adige
021050,39010,Point(11.25487 46.58744),Bolzano,Trentino-Alto Adige
021054,39013,Point(11.16708 46.83154),Bolzano,Trentino-Alto Adige
084039,92020,Point(13.546388888 37.480833333),Agrigento,Sicilia
084036,92020,Point(13.641666666 37.629166666),Agrigento,Sicilia
084040,92020,Point(13.491388888 37.624166666),Agrigento,Sicilia
021055,39010,Point(11.20625 46.54341),Bolzano,Trentino-Alto Adige
021069,39040,Point(11.02247 46.47661),Bolzano,Trentino-Alto Adige
084027,92020,Point(13.765833333 37.193611111),Agrigento,Sicilia
084011,92024,Point(13.851111111 37.36),Agrigento,Sicilia
021043,39040,Point(11.06177 46.45431),Bolzano,Trentino-Alto Adige
084006,92010,Point(13.28935 37.52615),Agrigento,Sicilia
084015,92012,Point(13.434444444 37.521388888),Agrigento,Sicilia
084039,92020,Point(13.546388888 37.480833333),,Sicilia
021045,39040,Point(11.21068 46.28791),Bolzano,Trentino-Alto Adige
084008,92020,Point(13.795555555 37.253611111),Agrigento,Sicilia
084041,92019,Point(13.088888888 37.509166666),,Sicilia
084026,92028,Point(13.79337 37.29248),,Sicilia
084030,92015,Point(13.533888888 37.404722222),Agrigento,Sicilia
084030,92015,Point(13.533888888 37.404722222),,Sicilia
084015,92012,Point(13.434444444 37.521388888),,Sicilia
084017,92026,Point(13.663055555 37.318611111),Agrigento,Sicilia
084018,92020,Point(13.701111111 37.405833333),Agrigento,Sicilia
021059,39050,Point(11.42523 46.41404),Bolzano,Trentino-Alto Adige
084002,92010,Point(13.453463888 37.5696),Agrigento,Sicilia
084033,92016,Point(13.265 37.499444444),Agrigento,Sicilia
084025,92010,Point(12.986666666 37.703333333),,Sicilia
084023,92013,Point(12.968611111 37.607777777),Agrigento,Sicilia
084022,92010,Point(13.307777777 37.580555555),Agrigento,Sicilia
084037,92020,Point(13.557777777 37.435833333),,Sicilia
084017,92026,Point(13.663055555 37.318611111),,Sicilia
084043,92020,Point(13.29 37.589166666),,Sicilia
084032,92010,Point(13.462777777 37.310277777),Agrigento,Sicilia
084016,92020,Point(13.643888888 37.408888888),,Sicilia
021047,39030,Point(11.9312299 46.6979997),Bolzano,Trentino-Alto Adige
084005,92010,Point(13.290775 37.598533333),Agrigento,Sicilia
084041,92019,Point(13.088888888 37.509166666),Agrigento,Sicilia
084021,92027,Point(13.946944444 37.108333333),Agrigento,Sicilia
084010,92023,Point(13.919166666 37.259444444),,Sicilia
084034,92017,Point(13.111111111 37.647777777),Agrigento,Sicilia
084029,92020,Point(13.734722222 37.408333333),Agrigento,Sicilia
084018,92020,Point(13.701111111 37.405833333),,Sicilia
084026,92028,Point(13.79337 37.29248),Agrigento,Sicilia
083002,98020,Point(15.416944444 38.026944444),Messina,Sicilia
021048,39020,Point(11.1402909 46.6555608),Bolzano,Trentino-Alto Adige
084009,92022,Point(13.632222222 37.631111111),,Sicilia
021067,39026,Point(10.59136 46.61901),Bolzano,Trentino-Alto Adige
084027,92020,Point(13.765833333 37.193611111),,Sicilia
084010,92023,Point(13.919166666 37.259444444),Agrigento,Sicilia
084004,92010,Point(13.440508333 37.618347222),Agrigento,Sicilia
084007,92010,Point(13.218608333 37.575738888),,Sicilia
084002,92010,Point(13.453463888 37.5696),,Sicilia
021063,39030,Point(11.98339 46.79343),Bolzano,Trentino-Alto Adige
083003,98021,Point(15.426388888 38.007222222),Messina,Sicilia
084008,92020,Point(13.795555555 37.253611111),,Sicilia
084032,92010,Point(13.462777777 37.310277777),,Sicilia
084043,92020,Point(13.29 37.589166666),Agrigento,Sicilia
084040,92020,Point(13.491388888 37.624166666),,Sicilia
084029,92020,Point(13.734722222 37.408333333),,Sicilia
084035,92020,Point(13.526388888 37.51),,Sicilia
021053,39040,Point(11.30027 46.33033),Bolzano,Trentino-Alto Adige
021049,39020,Point(10.78042 46.55459),Bolzano,Trentino-Alto Adige
084037,92020,Point(13.557777777 37.435833333),Agrigento,Sicilia
084033,92016,Point(13.265 37.499444444),,Sicilia
084012,92025,Point(13.645277777 37.541666666),Agrigento,Sicilia
084038,92018,Point(13.021111111 37.692777777),,Sicilia
084025,92010,Point(12.986666666 37.703333333),Agrigento,Sicilia
084036,92020,Point(13.641666666 37.629166666),,Sicilia
081011,91025,Point(12.434166666 37.798055555),,Sicilia
081004,91021,Point(12.75 37.633333333),,Sicilia
087058,95030,Point(14.933333333 37.633333333),Catania,Sicilia
081005,91014,Point(12.880555555 38.026388888),,Sicilia
087043,95040,Point(14.433333333 37.283333333),Catania,Sicilia
087038,95036,Point(14.95 37.883333333),Catania,Sicilia
081015,91028,Point(12.889444444 37.728888888),,Sicilia
087048,95010,Point(15.133333333 37.683333333),Catania,Sicilia
081003,91013,Point(12.85 37.9),Trapani,Sicilia
087057,95030,Point(14.8 37.866666666),Catania,Sicilia
081015,91028,Point(12.889444444 37.728888888),Trapani,Sicilia
087050,95039,Point(15.083333333 37.616666666),Catania,Sicilia
081001,91011,Point(12.966666666 37.966666666),,Sicilia
087044,95030,Point(15.016666666 37.566666666),Catania,Sicilia
087026,95010,Point(15.116666666 37.716666666),Catania,Sicilia
087037,95040,Point(14.7 37.383333333),Catania,Sicilia
087030,95040,Point(14.966666666 37.5),Catania,Sicilia
087028,95040,Point(14.45 37.333333333),Catania,Sicilia
087040,95040,Point(14.36709 37.28992),Catania,Sicilia
087024,95030,Point(15.05 37.566666666),Catania,Sicilia
081014,91017,Point(11.9925 36.7875),,Sicilia
081003,91013,Point(12.85 37.9),,Sicilia
087053,95029,Point(15.1 37.616666666),Catania,Sicilia
087036,95040,Point(14.533333333 37.466666666),Catania,Sicilia
087023,95010,Point(15.195833333 37.757777777),Catania,Sicilia
081011,91025,Point(12.434166666 37.798055555),Trapani,Sicilia
087041,95037,Point(15.1 37.583333333),Catania,Sicilia
087047,95038,Point(14.9 37.616666666),Catania,Sicilia
081007,91015,Point(12.675125 38.078827777),,Sicilia
087031,95030,Point(15.016666666 37.616666666),Catania,Sicilia
081004,91021,Point(12.75 37.633333333),Trapani,Sicilia
081012,91020,Point(12.587509833 37.651660833),,Sicilia
087056,95040,Point(14.566666666 37.083333333),Catania,Sicilia
087034,95030,Point(15.066666666 37.616666666),Catania,Sicilia
087042,95027,Point(15.116666666 37.566666666),Catania,Sicilia
087029,95045,Point(15.006944444 37.518333333),Catania,Sicilia
081007,91015,Point(12.675125 38.078827777),Trapani,Sicilia
087027,95044,Point(14.691061111 37.266358333),Catania,Sicilia
081012,91020,Point(12.587509833 37.651660833),Trapani,Sicilia
081005,91014,Point(12.880555555 38.026388888),Trapani,Sicilia
087045,95030,Point(15.080555555 37.558333333),Catania,Sicilia
087032,95046,Point(14.75 37.333333333),Catania,Sicilia
081013,91027,Point(12.55 37.983333333),Trapani,Sicilia
087046,95010,Point(15.133333333 37.75),Catania,Sicilia
087052,95028,Point(15.1248 37.578975),Catania,Sicilia
087025,95043,Point(14.793333 37.274234),Catania,Sicilia
081006,91022,Point(12.791666666 37.678611111),,Sicilia
081006,91022,Point(12.791666666 37.678611111),Trapani,Sicilia
087039,95018,Point(15.2 37.733333333),Catania,Sicilia
087035,95017,Point(15.179166666 37.806666666),Catania,Sicilia
081013,91027,Point(12.55 37.983333333),,Sicilia
081012,91026,Point(12.587509833 37.651660833),,Sicilia
087035,95010,Point(15.179166666 37.806666666),Catania,Sicilia
087054,95049,Point(14.75 37.166666666),Catania,Sicilia
081010,91024,Point(12.866666666 37.816666666),Trapani,Sicilia
081002,91012,Point(12.733333333 38.016666666),,Sicilia
087049,95048,Point(14.85 37.3),Catania,Sicilia
087051,95030,Point(15.0732 37.5757),Catania,Sicilia
081010,91024,Point(12.866666666 37.816666666),,Sicilia
087033,95047,Point(14.9 37.566666666),Catania,Sicilia
087023,95016,Point(15.195833333 37.757777777),Catania,Sicilia
081012,91026,Point(12.587509833 37.651660833),Trapani,Sicilia
081014,91017,Point(11.9925 36.7875),Trapani,Sicilia
081002,91012,Point(12.733333333 38.016666666),Trapani,Sicilia
057065,02040,Point(12.616666666 42.316666666),Rieti,Lazio
057034,02020,Point(12.966666666 42.266666666),Rieti,Lazio
058008,00020,Point(13.116666666 41.883333333),Roma,Lazio
057039,02040,Point(12.683333333 42.383333333),Rieti,Lazio
057051,02018,Point(12.883333333 42.5),Rieti,Lazio
090023,07031,Point(8.712777777 40.914444444),Sassari,Sardegna
057018,02022,Point(13.0484 42.1367),Rieti,Lazio
058010,00023,Point(13.01781 42.04046),Roma,Lazio
057033,02016,Point(12.95996 42.56855),Rieti,Lazio
057057,02019,Point(13.1 42.516667),Rieti,Lazio
057015,02010,Point(13.016666666 42.4),Rieti,Lazio
057027,02032,Point(12.733333333 42.216666666),Rieti,Lazio
057016,02015,Point(12.95 42.383333333),Rieti,Lazio
057024,02040,Point(12.64431 42.42543),Rieti,Lazio
057058,02030,Point(12.966666666 42.166666666),Rieti,Lazio
058014,00020,Point(13.1 42.016666666),Roma,Lazio
057046,02020,Point(13.066667 42.15),Rieti,Lazio
057061,02040,Point(12.7 42.316666666),Rieti,Lazio
057038,02040,Point(12.7518 42.249),Rieti,Lazio
057020,02020,Point(13.033333333 42.183333333),Rieti,Lazio
057035,02046,Point(12.483333333 42.366666666),Rieti,Lazio
057069,02030,Point(12.869722222 42.261944444),Rieti,Lazio
057064,02038,Point(12.85 42.166666666),Rieti,Lazio
